value,date,id
10000,2020-01-01,9
10001,2020-01-02,9
10002,2020-01-03,9
10003,2020-01-04,9
10004,2020-01-05,9
10005,2020-01-06,9
10006,2020-01-07,9
10007,2020-01-08,9
10008,2020-01-09,9
10009,2020-01-10,9
10010,2020-01-11,9
10011,2020-01-12,9
10012,2020-01-13,9
10013,2020-01-14,9
10014,2020-01-15,9
10015,2020-01-16,9
10016,2020-01-17,9
10017,2020-01-18,9
10018,2020-01-19,9
10019,2020-01-20,9
10020,2020-01-21,9
10021,2020-01-22,9
10022,2020-01-23,9
10023,2020-01-24,9
10024,2020-01-25,9
10025,2020-01-26,9
10026,2020-01-27,9
10027,2020-01-28,9
10028,2020-01-29,9
10029,2020-01-30,9
10030,2020-01-31,9
10031,2020-02-01,9
10032,2020-02-02,9
10033,2020-02-03,9
10034,2020-02-04,9
10035,2020-02-05,9
10036,2020-02-06,9
10037,2020-02-07,9
10038,2020-02-08,9
10039,2020-02-09,9
10040,2020-02-10,9
10041,2020-02-11,9
10042,2020-02-12,9
10043,2020-02-13,9
10044,2020-02-14,9
10045,2020-02-15,9
10046,2020-02-16,9
10047,2020-02-17,9
10048,2020-02-18,9
10049,2020-02-19,9
10050,2020-02-20,9
10051,2020-02-21,9
10052,2020-02-22,9
10053,2020-02-23,9
10054,2020-02-24,9
10055,2020-02-25,9
10056,2020-02-26,9
10057,2020-02-27,9
10058,2020-02-28,9
10059,2020-02-29,9
10060,2020-03-01,9
10061,2020-03-02,9
10062,2020-03-03,9
10063,2020-03-04,9
10064,2020-03-05,9
10065,2020-03-06,9
10066,2020-03-07,9
10067,2020-03-08,9
10068,2020-03-09,9
10069,2020-03-10,9
10070,2020-03-11,9
10071,2020-03-12,9
10072,2020-03-13,9
10073,2020-03-14,9
10074,2020-03-15,9
10075,2020-03-16,9
10076,2020-03-17,9
10077,2020-03-18,9
10078,2020-03-19,9
10079,2020-03-20,9
10080,2020-03-21,9
10081,2020-03-22,9
10082,2020-03-23,9
10083,2020-03-24,9
10084,2020-03-25,9
10085,2020-03-26,9
10086,2020-03-27,9
10087,2020-03-28,9
10088,2020-03-29,9
10089,2020-03-30,9
10090,2020-03-31,9
10091,2020-04-01,9
10092,2020-04-02,9
10093,2020-04-03,9
10094,2020-04-04,9
10095,2020-04-05,9
10096,2020-04-06,9
10097,2020-04-07,9
10098,2020-04-08,9
10099,2020-04-09,9
10100,2020-04-10,9
10101,2020-04-11,9
10102,2020-04-12,9
10103,2020-04-13,9
10104,2020-04-14,9
10105,2020-04-15,9
10106,2020-04-16,9
10107,2020-04-17,9
10108,2020-04-18,9
10109,2020-04-19,9
10110,2020-04-20,9
10111,2020-04-21,9
10112,2020-04-22,9
10113,2020-04-23,9
10114,2020-04-24,9
10115,2020-04-25,9
10116,2020-04-26,9
10117,2020-04-27,9
10118,2020-04-28,9
10119,2020-04-29,9
10120,2020-04-30,9
10121,2020-05-01,9
10122,2020-05-02,9
10123,2020-05-03,9
10124,2020-05-04,9
10125,2020-05-05,9
10126,2020-05-06,9
10127,2020-05-07,9
10128,2020-05-08,9
10129,2020-05-09,9
10130,2020-05-10,9
10131,2020-05-11,9
10132,2020-05-12,9
10133,2020-05-13,9
10134,2020-05-14,9
10135,2020-05-15,9
10136,2020-05-16,9
10137,2020-05-17,9
10138,2020-05-18,9
10139,2020-05-19,9
10140,2020-05-20,9
10141,2020-05-21,9
10142,2020-05-22,9
10143,2020-05-23,9
10144,2020-05-24,9
10145,2020-05-25,9
10146,2020-05-26,9
10147,2020-05-27,9
10148,2020-05-28,9
10149,2020-05-29,9
10150,2020-05-30,9
10151,2020-05-31,9
10152,2020-06-01,9
10153,2020-06-02,9
10154,2020-06-03,9
10155,2020-06-04,9
10156,2020-06-05,9
10157,2020-06-06,9
10158,2020-06-07,9
10159,2020-06-08,9
10160,2020-06-09,9
10161,2020-06-10,9
10162,2020-06-11,9
10163,2020-06-12,9
10164,2020-06-13,9
10165,2020-06-14,9
10166,2020-06-15,9
10167,2020-06-16,9
10168,2020-06-17,9
10169,2020-06-18,9
10170,2020-06-19,9
10171,2020-06-20,9
10172,2020-06-21,9
10173,2020-06-22,9
10174,2020-06-23,9
10175,2020-06-24,9
10176,2020-06-25,9
10177,2020-06-26,9
10178,2020-06-27,9
10179,2020-06-28,9
10180,2020-06-29,9
10181,2020-06-30,9
10182,2020-07-01,9
10183,2020-07-02,9
10184,2020-07-03,9
10185,2020-07-04,9
10186,2020-07-05,9
10187,2020-07-06,9
10188,2020-07-07,9
10189,2020-07-08,9
10190,2020-07-09,9
10191,2020-07-10,9
10192,2020-07-11,9
10193,2020-07-12,9
10194,2020-07-13,9
10195,2020-07-14,9
10196,2020-07-15,9
10197,2020-07-16,9
10198,2020-07-17,9
10199,2020-07-18,9
10200,2020-07-19,9
10201,2020-07-20,9
10202,2020-07-21,9
10203,2020-07-22,9
10204,2020-07-23,9
10205,2020-07-24,9
10206,2020-07-25,9
10207,2020-07-26,9
10208,2020-07-27,9
10209,2020-07-28,9
10210,2020-07-29,9
10211,2020-07-30,9
10212,2020-07-31,9
10213,2020-08-01,9
10214,2020-08-02,9
10215,2020-08-03,9
10216,2020-08-04,9
10217,2020-08-05,9
10218,2020-08-06,9
10219,2020-08-07,9
10220,2020-08-08,9
10221,2020-08-09,9
10222,2020-08-10,9
10223,2020-08-11,9
10224,2020-08-12,9
10225,2020-08-13,9
10226,2020-08-14,9
10227,2020-08-15,9
10228,2020-08-16,9
10229,2020-08-17,9
10230,2020-08-18,9
10231,2020-08-19,9
10232,2020-08-20,9
10233,2020-08-21,9
10234,2020-08-22,9
10235,2020-08-23,9
10236,2020-08-24,9
10237,2020-08-25,9
10238,2020-08-26,9
10239,2020-08-27,9
10240,2020-08-28,9
10241,2020-08-29,9
10242,2020-08-30,9
10243,2020-08-31,9
10244,2020-09-01,9
10245,2020-09-02,9
10246,2020-09-03,9
10247,2020-09-04,9
10248,2020-09-05,9
10249,2020-09-06,9
10250,2020-09-07,9
10251,2020-09-08,9
10252,2020-09-09,9
10253,2020-09-10,9
10254,2020-09-11,9
10255,2020-09-12,9
10256,2020-09-13,9
10257,2020-09-14,9
10258,2020-09-15,9
10259,2020-09-16,9
10260,2020-09-17,9
10261,2020-09-18,9
10262,2020-09-19,9
10263,2020-09-20,9
10264,2020-09-21,9
10265,2020-09-22,9
10266,2020-09-23,9
10267,2020-09-24,9
10268,2020-09-25,9
10269,2020-09-26,9
10270,2020-09-27,9
10271,2020-09-28,9
10272,2020-09-29,9
10273,2020-09-30,9
10274,2020-10-01,9
10275,2020-10-02,9
10276,2020-10-03,9
10277,2020-10-04,9
10278,2020-10-05,9
10279,2020-10-06,9
10280,2020-10-07,9
10281,2020-10-08,9
10282,2020-10-09,9
10283,2020-10-10,9
10284,2020-10-11,9
10285,2020-10-12,9
10286,2020-10-13,9
10287,2020-10-14,9
10288,2020-10-15,9
10289,2020-10-16,9
10290,2020-10-17,9
10291,2020-10-18,9
10292,2020-10-19,9
10293,2020-10-20,9
10294,2020-10-21,9
10295,2020-10-22,9
10296,2020-10-23,9
10297,2020-10-24,9
10298,2020-10-25,9
10299,2020-10-26,9
10300,2020-10-27,9
10301,2020-10-28,9
10302,2020-10-29,9
10303,2020-10-30,9
10304,2020-10-31,9
10305,2020-11-01,9
10306,2020-11-02,9
10307,2020-11-03,9
10308,2020-11-04,9
10309,2020-11-05,9
10310,2020-11-06,9
10311,2020-11-07,9
10312,2020-11-08,9
10313,2020-11-09,9
10314,2020-11-10,9
10315,2020-11-11,9
10316,2020-11-12,9
10317,2020-11-13,9
10318,2020-11-14,9
10319,2020-11-15,9
10320,2020-11-16,9
10321,2020-11-17,9
10322,2020-11-18,9
10323,2020-11-19,9
10324,2020-11-20,9
10325,2020-11-21,9
10326,2020-11-22,9
10327,2020-11-23,9
10328,2020-11-24,9
10329,2020-11-25,9
10330,2020-11-26,9
10331,2020-11-27,9
10332,2020-11-28,9
10333,2020-11-29,9
10334,2020-11-30,9
10335,2020-12-01,9
10336,2020-12-02,9
10337,2020-12-03,9
10338,2020-12-04,9
10339,2020-12-05,9
10340,2020-12-06,9
10341,2020-12-07,9
10342,2020-12-08,9
10343,2020-12-09,9
10344,2020-12-10,9
10345,2020-12-11,9
