value,date,id
4000,2020-01-01,3
4001,2020-01-02,3
4002,2020-01-03,3
4003,2020-01-04,3
4004,2020-01-05,3
4005,2020-01-06,3
4006,2020-01-07,3
4007,2020-01-08,3
4008,2020-01-09,3
4009,2020-01-10,3
4010,2020-01-11,3
4011,2020-01-12,3
4012,2020-01-13,3
4013,2020-01-14,3
4014,2020-01-15,3
4015,2020-01-16,3
4016,2020-01-17,3
4017,2020-01-18,3
4018,2020-01-19,3
4019,2020-01-20,3
4020,2020-01-21,3
4021,2020-01-22,3
4022,2020-01-23,3
4023,2020-01-24,3
4024,2020-01-25,3
4025,2020-01-26,3
4026,2020-01-27,3
4027,2020-01-28,3
4028,2020-01-29,3
4029,2020-01-30,3
4030,2020-01-31,3
4031,2020-02-01,3
4032,2020-02-02,3
4033,2020-02-03,3
4034,2020-02-04,3
4035,2020-02-05,3
4036,2020-02-06,3
4037,2020-02-07,3
4038,2020-02-08,3
4039,2020-02-09,3
4040,2020-02-10,3
4041,2020-02-11,3
4042,2020-02-12,3
4043,2020-02-13,3
4044,2020-02-14,3
4045,2020-02-15,3
4046,2020-02-16,3
4047,2020-02-17,3
4048,2020-02-18,3
4049,2020-02-19,3
4050,2020-02-20,3
4051,2020-02-21,3
4052,2020-02-22,3
4053,2020-02-23,3
4054,2020-02-24,3
4055,2020-02-25,3
4056,2020-02-26,3
4057,2020-02-27,3
4058,2020-02-28,3
4059,2020-02-29,3
4060,2020-03-01,3
4061,2020-03-02,3
4062,2020-03-03,3
4063,2020-03-04,3
4064,2020-03-05,3
4065,2020-03-06,3
4066,2020-03-07,3
4067,2020-03-08,3
4068,2020-03-09,3
4069,2020-03-10,3
4070,2020-03-11,3
4071,2020-03-12,3
4072,2020-03-13,3
4073,2020-03-14,3
4074,2020-03-15,3
4075,2020-03-16,3
4076,2020-03-17,3
4077,2020-03-18,3
4078,2020-03-19,3
4079,2020-03-20,3
4080,2020-03-21,3
4081,2020-03-22,3
4082,2020-03-23,3
4083,2020-03-24,3
4084,2020-03-25,3
4085,2020-03-26,3
4086,2020-03-27,3
4087,2020-03-28,3
4088,2020-03-29,3
4089,2020-03-30,3
4090,2020-03-31,3
4091,2020-04-01,3
4092,2020-04-02,3
4093,2020-04-03,3
4094,2020-04-04,3
4095,2020-04-05,3
4096,2020-04-06,3
4097,2020-04-07,3
4098,2020-04-08,3
4099,2020-04-09,3
4100,2020-04-10,3
4101,2020-04-11,3
4102,2020-04-12,3
4103,2020-04-13,3
4104,2020-04-14,3
4105,2020-04-15,3
4106,2020-04-16,3
4107,2020-04-17,3
4108,2020-04-18,3
4109,2020-04-19,3
4110,2020-04-20,3
4111,2020-04-21,3
4112,2020-04-22,3
4113,2020-04-23,3
4114,2020-04-24,3
4115,2020-04-25,3
4116,2020-04-26,3
4117,2020-04-27,3
4118,2020-04-28,3
4119,2020-04-29,3
4120,2020-04-30,3
4121,2020-05-01,3
4122,2020-05-02,3
4123,2020-05-03,3
4124,2020-05-04,3
4125,2020-05-05,3
4126,2020-05-06,3
4127,2020-05-07,3
4128,2020-05-08,3
4129,2020-05-09,3
4130,2020-05-10,3
4131,2020-05-11,3
4132,2020-05-12,3
4133,2020-05-13,3
4134,2020-05-14,3
4135,2020-05-15,3
4136,2020-05-16,3
4137,2020-05-17,3
4138,2020-05-18,3
4139,2020-05-19,3
4140,2020-05-20,3
4141,2020-05-21,3
4142,2020-05-22,3
4143,2020-05-23,3
4144,2020-05-24,3
4145,2020-05-25,3
4146,2020-05-26,3
4147,2020-05-27,3
4148,2020-05-28,3
4149,2020-05-29,3
4150,2020-05-30,3
4151,2020-05-31,3
4152,2020-06-01,3
4153,2020-06-02,3
4154,2020-06-03,3
4155,2020-06-04,3
4156,2020-06-05,3
4157,2020-06-06,3
4158,2020-06-07,3
4159,2020-06-08,3
4160,2020-06-09,3
4161,2020-06-10,3
4162,2020-06-11,3
4163,2020-06-12,3
4164,2020-06-13,3
4165,2020-06-14,3
4166,2020-06-15,3
4167,2020-06-16,3
4168,2020-06-17,3
4169,2020-06-18,3
4170,2020-06-19,3
4171,2020-06-20,3
4172,2020-06-21,3
4173,2020-06-22,3
4174,2020-06-23,3
4175,2020-06-24,3
4176,2020-06-25,3
4177,2020-06-26,3
4178,2020-06-27,3
4179,2020-06-28,3
4180,2020-06-29,3
4181,2020-06-30,3
4182,2020-07-01,3
4183,2020-07-02,3
4184,2020-07-03,3
4185,2020-07-04,3
4186,2020-07-05,3
4187,2020-07-06,3
4188,2020-07-07,3
4189,2020-07-08,3
4190,2020-07-09,3
4191,2020-07-10,3
4192,2020-07-11,3
4193,2020-07-12,3
4194,2020-07-13,3
4195,2020-07-14,3
4196,2020-07-15,3
4197,2020-07-16,3
4198,2020-07-17,3
4199,2020-07-18,3
4200,2020-07-19,3
4201,2020-07-20,3
4202,2020-07-21,3
4203,2020-07-22,3
4204,2020-07-23,3
4205,2020-07-24,3
4206,2020-07-25,3
4207,2020-07-26,3
4208,2020-07-27,3
4209,2020-07-28,3
4210,2020-07-29,3
4211,2020-07-30,3
4212,2020-07-31,3
4213,2020-08-01,3
4214,2020-08-02,3
4215,2020-08-03,3
4216,2020-08-04,3
4217,2020-08-05,3
4218,2020-08-06,3
4219,2020-08-07,3
4220,2020-08-08,3
4221,2020-08-09,3
4222,2020-08-10,3
4223,2020-08-11,3
4224,2020-08-12,3
4225,2020-08-13,3
4226,2020-08-14,3
4227,2020-08-15,3
4228,2020-08-16,3
4229,2020-08-17,3
4230,2020-08-18,3
4231,2020-08-19,3
4232,2020-08-20,3
4233,2020-08-21,3
4234,2020-08-22,3
4235,2020-08-23,3
4236,2020-08-24,3
4237,2020-08-25,3
4238,2020-08-26,3
4239,2020-08-27,3
4240,2020-08-28,3
4241,2020-08-29,3
4242,2020-08-30,3
4243,2020-08-31,3
4244,2020-09-01,3
4245,2020-09-02,3
4246,2020-09-03,3
4247,2020-09-04,3
4248,2020-09-05,3
4249,2020-09-06,3
4250,2020-09-07,3
4251,2020-09-08,3
4252,2020-09-09,3
4253,2020-09-10,3
4254,2020-09-11,3
